iter	Logloss
191	0.03634056357
192	0.03629590391
193	0.03627414447
194	0.03626180137
195	0.03623842026
196	0.03619342037
197	0.03617076582
198	0.03615136796
199	0.03611671108
200	0.03608119737
201	0.03604746719
202	0.03602988228
203	0.03601181569
204	0.03598859889
205	0.03597025601
206	0.03594312174
207	0.03592197748
208	0.03589144106
209	0.03588481522
210	0.03585593604
211	0.03583718018
212	0.03581585384
213	0.03580114823
214	0.03578746526
215	0.03577059715
216	0.03574301738
217	0.03572898689
218	0.03571865963
219	0.03567845954
220	0.03566224211
221	0.03561856057
222	0.03560258
223	0.03559592006
224	0.03555615091
225	0.0355446717
226	0.03552281591
227	0.03549314067
228	0.03546622656
229	0.03544146776
230	0.03541230511
231	0.0353903368
232	0.03534820426
233	0.03531880492
234	0.03529267075
235	0.03528006374
236	0.03525571608
237	0.03524233398
238	0.03522180289
239	0.03520241882
240	0.0351634201
241	0.03514547572
242	0.03513262094
243	0.03512143187
244	0.03509514541
245	0.03508378786
246	0.03507566449
247	0.03504235634
248	0.03500277952
249	0.03498035553
250	0.03495590741
251	0.0349168634
252	0.03488482955
253	0.03487330963
254	0.03485646905
255	0.03482380895
256	0.03480704803
257	0.03477057477
258	0.03474591675
259	0.03472590756
260	0.03470584919
261	0.03468930261
262	0.0346610703
263	0.03463326039
264	0.0346072051
265	0.03457828069
266	0.03457048439
267	0.0345615655
268	0.03454250724
269	0.03453091807
270	0.03451428582
271	0.03450218918
272	0.03448135502
273	0.03447079826
274	0.03446578392
275	0.0344477466
276	0.03443483058
277	0.03441051066
278	0.03437362677
279	0.03434279816
280	0.03432818987
281	0.03430520202
282	0.03428874738
283	0.03427097795
284	0.0342397419
285	0.03422416703
286	0.03421487641
287	0.03420487556
288	0.03419852667
289	0.03419111171
290	0.03417566163
291	0.03415218835
292	0.03412260938
293	0.03411212207
294	0.03407084312
295	0.03406131943
296	0.03402236387
297	0.03400748836
298	0.03399504079
299	0.03398772706
300	0.03397257528
301	0.03394159651
302	0.03391421126
303	0.03390141537
304	0.03388394086
305	0.03386903412
306	0.03385440926
307	0.03383108611
308	0.03381640792
309	0.03380492354
310	0.03378194314
311	0.03376801049
312	0.0337580506
313	0.03373411138
314	0.03370685716
315	0.0336871306
316	0.03365760472
317	0.03365141698
318	0.03364020559
319	0.03361254601
320	0.03358718132
321	0.03356635068
322	0.03356077743
323	0.03353590962
324	0.0335035125
325	0.03348736059
326	0.03345705231
327	0.03345004469
328	0.03344161488
329	0.0334117145
330	0.03340151684
331	0.03337035153
332	0.03336357747
333	0.03335327364
334	0.03334677412
335	0.0333392196
336	0.03330942259
337	0.03330347823
338	0.0332962337
339	0.03329020787
340	0.0332671864
341	0.0332538747
342	0.03322466315
343	0.03319682371
344	0.0331909461
345	0.03317129674
346	0.03316564363
347	0.03315892044
348	0.03312822343
349	0.0331102801
350	0.03308590252
351	0.03307312908
352	0.03306435081
353	0.03304231608
354	0.0330372233
355	0.03302907809
356	0.03302434143
357	0.0330167863
358	0.03301233893
359	0.0329978954
360	0.03298238532
361	0.03297813998
362	0.03296795848
363	0.03294895186
364	0.03294487625
365	0.03293126951
366	0.03292103953
367	0.03290966081
368	0.03289716505
369	0.03288542947
370	0.03288167448
371	0.03286346335
372	0.03284836844
373	0.0328322665
374	0.0328243638
375	0.03281814374
376	0.03280848495
377	0.03279174259
378	0.03278138955
379	0.03277402497
380	0.03275215133
381	0.03274142974
382	0.03272685156
383	0.03271611196
384	0.03270944787
385	0.03270307718
386	0.03267940187
387	0.03267049577
388	0.03264879082
389	0.03262653257
390	0.03260618707
391	0.03258699722
392	0.03257105124
393	0.03253659417
394	0.03251560356
395	0.03250366474
396	0.03248385809
397	0.03245782371
398	0.03245187223
399	0.03243906889
400	0.03241480514
401	0.03240625537
402	0.03239216614
403	0.03238058366
404	0.03237629999
405	0.03236626948
406	0.03234770175
407	0.03233052423
408	0.03232122171
409	0.032303576
410	0.03227171352
411	0.03226605784
412	0.03225767161
413	0.03224101945
414	0.03222533184
415	0.03220933556
416	0.03219442398
417	0.03217644114
418	0.03215656802
419	0.03215228466
420	0.03213363718
421	0.0321193241
422	0.03209512493
423	0.03207317383
424	0.03205841739
425	0.03202908358
426	0.0320149261
427	0.03200959221
428	0.03199210533
429	0.03197863157
430	0.0319651597
431	0.03196116452
432	0.03195623338
433	0.0319437143
434	0.0319210947
435	0.03190478497
436	0.03190044369
437	0.03189596115
438	0.03189230589
439	0.03187850308
440	0.03185532427
441	0.03184376592
442	0.03182575323
443	0.03181835485
444	0.03180355104
445	0.03179949336
446	0.03179265406
447	0.03177875376
448	0.03176837492
449	0.03176063053
450	0.03174073411
451	0.03172667128
452	0.03172125884
453	0.03170013026
454	0.03168951968
455	0.03166958045
456	0.03166382909
457	0.031651836
458	0.03163509728
459	0.03162839566
460	0.03162110515
461	0.03160620398
462	0.03158122096
463	0.03155625899
464	0.0315326572
465	0.03151803026
466	0.03151495689
467	0.03150679067
468	0.03148339523
469	0.03146195089
470	0.03145832449
471	0.03144677233
472	0.0314363618
473	0.03142397479
474	0.0314019588
475	0.03138499112
476	0.03138230384
477	0.03137032124
478	0.03136070014
479	0.03134670393
480	0.03133540563
481	0.03133091886
482	0.03131960152
483	0.03130377463
484	0.03130056351
485	0.03129794758
486	0.03128893088
487	0.03127853039
488	0.03126789152
489	0.03126542058
490	0.03124514367
491	0.03123664402
492	0.03121419751
493	0.03120759758
494	0.03119451017
495	0.03119069381
496	0.03118833482
497	0.03116937257
498	0.0311452497
499	0.03112820551
500	0.03110203696
501	0.03108024855
502	0.03107723629
503	0.03107368687
504	0.03105802882
505	0.0310351272
506	0.03103092614
507	0.03101479076
508	0.03101080903
509	0.03098862439
510	0.03097120116
511	0.03096786224
512	0.03094917705
513	0.03093273903
514	0.03092439089
515	0.03092126564
516	0.03091449033
517	0.03090023128
518	0.03088975834
519	0.03088136349
520	0.03087028069
521	0.0308551035
522	0.03084083356
523	0.03082626907
524	0.03081736233
525	0.03080966644
526	0.03080336662
527	0.03077450779
528	0.03076660049
529	0.03076174232
530	0.03075948119
531	0.03075730444
532	0.03073125295
533	0.03071985807
534	0.03071149124
535	0.03070296799
536	0.03068580141
537	0.03066121538
538	0.03064940933
539	0.03062648125
540	0.03061684699
541	0.03061254968
542	0.03060139622
543	0.03059375608
544	0.03058974245
545	0.03056793851
546	0.03054176009
547	0.03052225699
548	0.0305184933
549	0.03050990564
550	0.03048918105
551	0.03046971936
552	0.0304562913
553	0.03044857765
554	0.0304393033
555	0.0304322601
556	0.03043015342
557	0.03042614471
558	0.03042410588
559	0.03039212892
560	0.0303851781
561	0.03037478676
562	0.03035667326
563	0.03032658411
564	0.03030964783
565	0.03030667855
566	0.03030470749
567	0.03027712472
568	0.03026780063
569	0.03025473493
570	0.030247083
571	0.03024520433
572	0.03024085364
573	0.03021260332
574	0.03020239547
575	0.03019326952
576	0.03019048033
577	0.03018186105
578	0.03015522482
579	0.0301401725
580	0.03012786678
581	0.03011286849
582	0.03009706775
583	0.03009526277
584	0.03008469605
585	0.03008168559
586	0.03006530449
587	0.03005549768
588	0.03005154847
589	0.03004896893
590	0.03002643098
591	0.03002163778
592	0.02999800174
593	0.02998829032
594	0.02996195748
595	0.02993698031
596	0.02991825513
597	0.02991170155
598	0.0299036329
599	0.02989060664
600	0.0298871917
601	0.02986957557
602	0.02984877092
603	0.02984326665
604	0.029819648
605	0.02981025349
606	0.0298015158
607	0.0297765968
608	0.02976469607
609	0.02974353965
610	0.02973133836
611	0.02972934655
612	0.02971807715
613	0.0297118832
614	0.02970529864
615	0.02968340162
616	0.02967225602
617	0.0296615144
618	0.02965908501
619	0.02965519167
620	0.02963797835
621	0.02962954818
622	0.02962282567
623	0.02959974247
624	0.02958308739
625	0.0295626868
626	0.02955420678
627	0.02954524579
628	0.02952273392
629	0.02951227166
630	0.02950182976
631	0.02949840419
632	0.02949062327
633	0.02948694681
634	0.02948096153
635	0.02947533824
636	0.02947086351
637	0.02946927964
638	0.02944932826
639	0.02944717491
640	0.02943724079
641	0.02942290144
642	0.02941655346
643	0.02939727475
644	0.02938449079
645	0.02937399568
646	0.02935328008
647	0.02934076285
648	0.02932166413
649	0.02931414547
650	0.02929553072
651	0.02928911777
652	0.02927463783
653	0.02925666338
654	0.02924969934
655	0.0292397764
656	0.02923631399
657	0.02921929385
658	0.02921369977
659	0.02920944058
660	0.02920787332
661	0.02919842702
662	0.02918529058
663	0.02917713129
664	0.02917454355
665	0.02916931632
666	0.02914897304
667	0.02914242764
668	0.02913653222
669	0.0291196624
670	0.02910840976
671	0.02910303272
672	0.02909052478
673	0.02908901071
674	0.02908402995
675	0.02906704619
676	0.0290617491
677	0.02905701349
678	0.02904804749
679	0.02903617285
680	0.02901537042
681	0.02900585836
682	0.02899283068
683	0.02898454894
684	0.0289802407
685	0.02897350688
686	0.02895507111
687	0.02893876027
688	0.02892813283
689	0.0289240185
690	0.02891154143
691	0.02890606417
692	0.02889248189
693	0.0288732525
694	0.02886155282
695	0.02885204387
696	0.02883352018
697	0.02882094339
698	0.02881123541
699	0.02880068417
700	0.02879581086
701	0.02879261625
702	0.02877454362
703	0.0287683124
704	0.02876339038
705	0.02875927981
706	0.0287430412
707	0.02873022449
708	0.02871764184
709	0.02871179796
710	0.02870955901
711	0.02870623745
712	0.02870416041
713	0.02869994077
714	0.02868891072
715	0.0286738004
716	0.02866710773
717	0.02866222377
718	0.02865185831
719	0.02864875265
720	0.02862972269
721	0.02862548197
722	0.02861930184
723	0.02860018453
724	0.02859434218
725	0.02858989934
726	0.02857092271
727	0.02856165707
728	0.02855770241
729	0.02855496354
730	0.028548865
731	0.02854471416
732	0.02853255447
733	0.02851901158
734	0.02851748603
735	0.02851337653
736	0.02849463133
737	0.02848029155
738	0.02847198105
739	0.02846881673
740	0.02846318071
741	0.02844532617
742	0.02843049992
743	0.02842224206
744	0.02842078233
745	0.02841678603
746	0.02840154354
747	0.0283897413
748	0.02838395404
749	0.02838139503
750	0.02836789339
751	0.02835270913
752	0.02834204891
753	0.02832872403
754	0.02831723816
755	0.02830785273
756	0.02829767418
757	0.02828816018
758	0.0282799473
759	0.02826979307
760	0.02826023528
761	0.02823922019
762	0.02823057776
763	0.02821699811
764	0.02821232102
765	0.02821058146
766	0.02820919482
767	0.02820450502
768	0.02819979194
769	0.02818744175
770	0.02817885531
771	0.02817074674
772	0.02816942042
773	0.02816425223
774	0.02816050662
775	0.02814629834
776	0.02814444601
777	0.02814212748
778	0.02813687281
779	0.02813133021
780	0.02813002835
781	0.02812574176
782	0.02812241262
783	0.02811310846
784	0.02809881838
785	0.02809290767
786	0.02809166822
787	0.02807827412
788	0.02807319244
789	0.02806303175
790	0.02805424882
791	0.02804930229
792	0.02804512895
793	0.02804390563
794	0.02803699989
795	0.02803298714
796	0.02802599029
797	0.02801576892
798	0.02800186167
799	0.02799444829
800	0.02798387077
801	0.0279757075
802	0.02796762549
803	0.02796547224
804	0.02796021078
805	0.02795902922
806	0.02794790108
807	0.02794620025
808	0.02794505775
809	0.02794159101
810	0.02793386699
811	0.02791367548
812	0.02790034842
813	0.02789304351
814	0.0278882432
815	0.0278866313
816	0.02787625816
817	0.02786684386
818	0.0278521084
819	0.0278471606
820	0.02783248318
821	0.02782061836
822	0.02780429577
823	0.02779328278
824	0.02778619485
825	0.0277787145
826	0.02776884771
827	0.02776728376
828	0.02776582046
829	0.02776246183
830	0.02774664399
831	0.02773393354
832	0.02772352355
833	0.02772209762
834	0.02771502303
835	0.02770427962
836	0.02770107682
837	0.02768759315
838	0.02767132509
839	0.02765943142
840	0.02765465401
841	0.02764322232
842	0.02763247681
843	0.0276162836
844	0.02760424371
845	0.02758909975
846	0.02758258372
847	0.0275759421
848	0.02757298581
849	0.02755948716
850	0.02754432866
851	0.0275421566
852	0.02753856176
853	0.02752190244
854	0.02750632625
855	0.02749501201
856	0.02747461071
857	0.0274555444
858	0.02745095554
859	0.02744076362
860	0.0274311764
861	0.02741022382
862	0.02739134226
863	0.02738024723
864	0.02736280341
865	0.02735073569
866	0.02733651778
867	0.02733204211
868	0.02732699508
869	0.02731450896
870	0.02730125089
871	0.02729504308
872	0.02729224632
873	0.02728153561
874	0.02727172018
875	0.02726749964
876	0.0272562031
877	0.02725355417
878	0.02724934387
879	0.02723196808
880	0.0272099231
881	0.02720732617
882	0.02720603172
883	0.02719785809
884	0.02719507677
885	0.02717874087
886	0.02717611912
887	0.0271749712
888	0.02716483445
889	0.02715687014
890	0.02715285091
891	0.02714962648
892	0.0271484162
893	0.02714725012
894	0.02713401267
895	0.02711340958
896	0.02711084607
897	0.02710798267
898	0.02710571917
899	0.02710339525
900	0.02709628521
901	0.02709255379
902	0.02708255923
903	0.02707240369
904	0.02707011426
905	0.02706540848
906	0.02705597583
907	0.02705138294
908	0.02702412417
909	0.02701955515
910	0.02701845997
911	0.02701576541
912	0.02701243664
913	0.02701049103
914	0.02700943014
915	0.02699733998
916	0.02699239066
917	0.02698585891
918	0.02698391672
919	0.0269813031
920	0.02697194214
921	0.02696330392
922	0.0269552408
923	0.02693680877
924	0.02693388175
925	0.02692300523
926	0.02690787755
927	0.02690603839
928	0.02689882336
929	0.02688146268
930	0.02687126145
931	0.02686251698
932	0.02685426887
933	0.02684065453
934	0.02683385357
935	0.02682607228
936	0.02681461276
937	0.02680535615
938	0.0268003014
939	0.02678505174
940	0.026775547
941	0.02676131152
942	0.02674795623
943	0.026738946
944	0.02672648193
945	0.02671366438
946	0.02670130675
947	0.02669422879
948	0.02667382276
949	0.02665974348
950	0.02664105828
951	0.02663191292
952	0.02662734328
953	0.02662068928
954	0.02660472348
955	0.02659192342
956	0.02658046482
957	0.026568534
958	0.02656208797
959	0.02654968429
960	0.02654540632
961	0.02653895628
962	0.02653091584
963	0.02651419741
964	0.02649973616
965	0.02648969453
966	0.02648530808
967	0.02647420788
968	0.02647004494
969	0.02645484778
970	0.02644434912
971	0.02643231568
972	0.02642669366
973	0.0264134428
974	0.02640082304
975	0.0263929958
976	0.02638009963
977	0.0263681573
978	0.02636171609
979	0.02635788057
980	0.02635686735
981	0.02634289458
982	0.02632090258
983	0.02630952126
984	0.0263074105
985	0.02630399086
986	0.02629320123
987	0.02629217286
988	0.02628700883
989	0.02628025942
990	0.02627388473
991	0.02626580891
992	0.026258523
993	0.02625086506
994	0.02623935103
995	0.02623182662
996	0.02622065087
997	0.0262037558
998	0.02618313321
999	0.02617589489
